Corrente do Motor;Taxa da Balanca
60,7;10413,04
60,7;10413,04
57,6;10240,03
57,6;10240,03
55,4;9915,95
55,4;9915,95
55,4;9686,035
60,1;9686,035
60,1;9686,035
58,6;9554,362
58,6;9554,362
58,9;9702,877
58,9;9702,877
62,4;10047,37
62,4;10047,37
62,4;10217,06
62,2;10217,06
62,2;10217,06
63,1;10215,28
63,1;10215,28
60,6;9986,38
60,6;9986,38
57,8;9574,012
57,8;9574,012
55,8;9574,012
55,8;9418,353
55,8;9418,353
60;9509,962
60;9509,962
61,9;9757,229
61,9;9757,229
61,2;9838,122
61,2;9838,122
61,2;9530,121
60,8;9530,121
60,8;9530,121
56,2;9252,997
56,2;9252,997
59,9;9261,672
59,9;9261,672
57,3;9268,308
57,3;9268,308
57,3;9217,272
57,2;9217,272
57,2;9173,381
59;9173,381
59;9173,381
58,9;9132,552
58,9;9132,552
58;9256,059
58;9256,059
64;9622,495
64;9622,495
64;9622,495
62,6;9826,128
62,6;9826,128
65,8;9603,612
65,8;9603,612
59,7;8744,426
59,7;8744,426
53,9;7327,672
53,9;7327,672
53,9;6424,85
43,2;6424,85
43,2;6424,85
39,5;5747,605
39,5;5747,605
35,6;4173,152
35,6;4173,152
30,3;2710,978
30,3;2710,978
28,3;1422,835
28,3;1422,835
28,3;1422,835
27,4;686,3888
27,4;686,3888
26,9;327,0971
26,9;327,0971
26,9;163,7826
26,9;163,7826
27,1;78,04246
27,1;78,04246
27,1;78,04246
27,1;36,19315
27,1;36,19315
27,1;0
27,1;0
27;0
27;0
26,8;0
26,8;0
26,8;0
26,9;0
26,9;0
26,9;0
26,9;0
27,1;0
27,1;0
27;0
27;0
27;0
26,9;0
26,9;0
26,9;0
26,9;0
26,9;0
26,9;0
26,9;0
27,2;0
27,2;0
27,3;0
27,3;0
27,1;0
27,1;0
27;0
27;0
27;0
27;0
27;0
27;0
27;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
27;0
27;0
27;0
26,9;0
26,9;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
27,1;0
27,1;0
27;0
27;0
27;0
27,2;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
26,9;0
26,9;0
27;0
27;0
27;0
27,1;0
27,1;0
27,1;0
27,1;0
26,8;0
26,8;0
26,8;0
26,8;0
26,8;0
26,8;0
26,8;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
26,7;0
26,7;0
26,8;0
26,8;0
26,8;0
26,8;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
26,8;0
26,8;0
26,8;0
26,8;0
26,8;0
27;0
27;0
27,1;0
27,1;197,7216
27,3;197,7216
27,3;1012,507
28,2;1012,507
28,2;1670,359
28,2;1670,359
29,8;1670,359
29,8;2021,484
29,9;2021,484
29,9;1917,116
30,3;1917,116
30,3;1568,542
29,7;1568,542
29,7;1566,5
28,4;1566,5
28,4;1566,5
28,4;1868,377
28,7;1868,377
28,7;1929,365
29,3;1929,365
29,3;1896,192
30;1896,192
30;1890,577
30,2;1890,577
30,2;1890,577
30,2;2178,164
30,6;2178,164
30,6;2637,486
32;2637,486
32;2723,737
33,3;2723,737
33,3;2735,475
33,3;2735,475
32,3;2430,281
33,8;2430,281
33,8;2430,281
33,8;2390,728
32,2;2390,728
32,2;2741,089
30,8;2741,089
30,8;3040,413
33,8;3040,413
33,8;3304,013
32,1;3304,013
32,1;3304,013
32,1;3845,502
35,6;3845,502
35,6;3688,057
36,9;3688,057
36,9;2991,929
31,3;2991,929
31,3;2114,625
31,3;2114,625
29,2;1391,448
29,2;1391,448
27,3;1391,448
27,3;2062,058
28,2;2062,058
28,2;3620,69
43,1;3620,69
43,1;5451,343
51,9;5451,343
51,9;5451,343
51,9;7364,163
64,1;7364,163
64,1;9029,715
73,4;9029,715
73,4;9916,972
69;9916,972
69;9574,521
69;9574,521
57,1;8815,11
57,1;8815,11
54,1;8815,11
54,1;8099,078
49,3;8099,078
49,3;8192,219
51,6;8192,219
51,6;8374,416
54,5;8374,416
54,5;8609,691
54,5;8609,691
55,1;8609,691
55,1;9395,896
55;9395,896
55;10144,85
72,8;10144,85
72,8;10623,56
69,4;10623,56
69,4;10861,39
69,4;10861,39
67,7;10861,39
67,7;10428,6
56,8;10428,6
56,8;9628,619
50,5;9628,619
50,5;9670,725
61,8;9670,725
61,8;10060,13
61,8;10060,13
71,3;10060,13
71,3;10269,37
67,3;10269,37
67,3;10150,72
59,3;10150,72
59,3;9732,478
54,4;9732,478
54,4;9600,55
54,4;9600,55
63,6;9600,55
63,6;9987,401
64;9987,401
64;10205,07
65,9;10205,07
65,9;10020,06
57,1;10020,06
57,1;9688,842
55,1;9688,842
55,1;9688,842
55,1;9543,39
59,3;9543,39
59,3;9932,282
68,1;9932,282
68,1;10481,94
67,8;10481,94
67,8;10443,15
62;10443,15
62;9876,398
62;9876,398
54,7;9876,398
54,7;9351,241
51,5;9351,241
51,5;9342,309
56,1;9342,309
56,1;9927,944
56,1;9927,944
65,8;9927,944
65,8;10385,48
70,2;10385,48
70,2;10287,49
61;10287,49
61;9752,637
61,3;9752,637
61,3;9253,762
61,3;9253,762
53;9198,898
53;9198,898
58;9198,898
58;9674,808
65,6;9674,808
65,6;10050,43
75;10050,43
75;9895,536
59,7;9895,536
59,7;9266,521
59,7;9266,521
53,6;9266,521
53,6;9065,186
49,4;9065,186
49,4;9718,188
63,9;9718,188
63,9;10308,67
69,3;10308,67
69,3;9928,709
57,2;9928,709
57,2;9928,709
57,2;9199,664
48,8;9199,664
48,8;9676,338
64,5;9676,338
64,5;10068,04
65,9;10068,04
65,9;9771,265
63,5;9771,265
63,5;9771,265
63,5;8906,72
55,8;8906,72
55,8;8918,712
60,4;8918,712
60,4;9048,088
52,6;9048,088
52,6;8421,114
49,4;8421,114
49,4;8421,114
49,4;7855,127
47,1;7855,127
47,1;7438,42
48,7;7438,42
48,7;6722,134
46;6722,134
46;5936,438
42,1;5936,438
42,1;5936,438
42,1;5159,418
36,9;5159,418
36,9;4309,418
33,5;4309,418
33,5;4070,315
32;4070,315
32;4182,849
34,5;4182,849
34,5;3879,186
34,5;3879,186
36,4;3879,186
36,4;3705,664
31,5;3705,664
31,5;4417,358
35,6;4417,358
35,6;5815,482
42,2;5815,482
42,2;6918,366
42,2;6918,366
52,2;6918,366
52,2;7879,624
55,8;7879,624
55,8;8703,087
59,4;8703,087
59,4;9361,703
58,5;9361,703
58,5;9911,868
58,5;9911,868
63,5;10434,47
63,5;10434,47
69,3;10434,47
69,3;11119,89
84,8;11119,89
84,8;11768,8
76,9;11768,8
76,9;11484,79
64,9;11484,79
64,9;9854,964
64,9;9854,964
54,4;9854,964
54,4;8401,721
47,7;8401,721
47,7;8108,52
54,5;8108,52
54,5;8696,451
63,9;8696,451
63,9;8696,451
63,9;9429,325
61,7;9429,325
61,7;9902,427
60,8;9902,427
60,8;9848,839
55,9;9848,839
55,9;9633,979
53,9;9633,979
53,9;9576,053
53,9;9576,053
57,8;9576,053
57,8;9764,631
62,8;9764,631
62,8;9997,354
61,7;9997,354
61,7;10104,78
60,8;10104,78
60,8;10104,78
60,8;10015,47
58,5;10015,47
58,5;9825,618
59,2;9825,618
59,2;9620,199
57,8;9620,199
57,8;9703,132
61,9;9703,132
61,9;9919,014
61,9;9919,014
64,6;9919,014
64,6;10014,96
64,2;10014,96
64,2;9791,935
59,3;9791,935
59,3;9356,345
56,6;9356,345
56,6;8978,935
56,6;8978,935
54,5;8978,935
54,5;9129,746
58,5;9129,746
58,5;9677,613
62,7;9677,613
62,7;10024,91
62,5;10024,91
62,5;10017,77
60;10017,77
60;9612,288
60;9612,288
57;9612,288
57;9288,467
58,7;9288,467
58,7;9335,93
60;9335,93
60;9666,386
63,3;9666,386
63,3;10020,32
63,3;10020,32
64,2;10020,32
64,2;10051,71
60;10051,71
60;9717,167
56,6;9717,167
56,6;9350,985
54,5;9350,985
54,5;9350,985
54,5;9375,228
59,5;9375,228
59,5;9583,198
58,9;9583,198
58,9;9880,481
58,3;9880,481
58,3;10175,47
64,6;10175,47
64,6;10204,81
64,6;10204,81
60,7;10204,81
60,7;9953,973
60;9953,973
60;9898,6
59,6;9898,6
59,6;9809,03
55,5;9809,03
55,5;9917,737
55,5;9917,737
57,1;10313,52
57,1;10313,52
67,4;10313,52
67,4;10677,4
66,5;10677,4
66,5;10623,56
62;10623,56
62;10122,65
56,6;10122,65
56,6;9427,284
56,6;9427,284
51,6;9427,284
51,6;9029,97
55,2;9029,97
55,2;9165,726
59,2;9165,726
59,2;9594,682
59,2;9594,682
62,2;9594,682
62,2;9986,636
63,9;9986,636
63,9;9971,835
57,8;9971,835
57,8;9586,26
58,2;9586,26
58,2;9378,799
58,2;9378,799
57,2;9342,819
57,2;9342,819
66,5;9342,819
66,5;9624,026
61,4;9624,026
61,4;9736,815
62,9;9736,815
62,9;9035,329
51;9035,329
51;7527,223
51;7527,223
45,3;7527,223
45,3;5803,745
39,4;5803,745
39,4;4627,88
35,1;4627,88
35,1;3036,33
30,8;3036,33
30,8;1537,666
27,1;1537,666
27,1;1537,666
27,1;751,2043
26,8;751,2043
26,8;360,7806
27,1;360,7806
27,1;173,4795
27,1;173,4795
27,1;83,91166
26,9;83,91166
26,9;83,91166
26,9;40,53138
26,8;40,53138
26,8;0
26,9;0
26,9;0
27;0
27;0
27;0
27,1;0
27,1;0
27,2;0
27,2;0
27,1;0
27,1;0
26,9;0
26,9;0
27;0
27;0
27;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
26,9;0
26,9;0
27;0
27;0
27;0
27;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27;0
27;0
26,9;0
26,9;0
26,9;0
27;0
27;0
27,1;0
27,1;0
27,1;0
27,1;0
26,9;0
26,9;0
26,8;0
26,8;0
27;0
27;0
27;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
26,9;0
26,9;0
26,9;0
27,1;0
27,1;0
26,9;0
26,9;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
26,8;0
26,8;0
27;0
27;0
26,6;0
26,6;0
26,6;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
26,9;0
26,9;0
27;0
27;0
27;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
26,9;0
26,9;0
26,9;516,1847
27,7;516,1847
27,7;1265,39
29,7;1265,39
29,7;1582,322
30,4;1582,322
30,4;1895,171
30,4;1895,171
30,4;2151,881
30,4;2151,881
30,2;2210,061
30,2;2210,061
30;2210,061
30;2057,21
29,6;2057,21
29,6;1916,096
29,5;1916,096
29,5;1717,311
29,9;1717,311
29,9;1780,34
29,9;1780,34
29,9;1780,34
29,9;2024,546
29,6;2024,546
29,6;2064,099
30,2;2064,099
30,2;2002,346
31,4;2002,346
31,4;1875,267
31,4;1875,267
29,8;1875,267
29,8;2038,071
31,3;2038,071
31,3;2499,689
32,3;2499,689
32,3;3129,981
32,3;3129,981
33,7;3413,485
33,7;3413,485
33,8;3413,485
33,8;3216,997
34,1;3216,997
34,1;2822,491
31,2;2822,491
31,2;1946,717
29;1946,717
29;1855,618
29;1855,618
28,8;1855,618
28,8;2838,312
31,8;2838,312
31,8;3907,256
35,8;3907,256
35,8;5469,46
35,8;5469,46
47,7;7566,009
59,5;7566,009
59,5;7566,009
59,5;8980,211
68,3;8980,211
68,3;9591,363
59,4;9591,363
59,4;9099,379
50;9099,379
50;8517,571
50;8517,571
52,8;8517,571
52,8;8491,032
54,6;8491,032
54,6;8558,399
55,1;8558,399
55,1;8797,502
57,3;8797,502
57,3;9227,479
57,3;9227,479
58,5;9227,479
58,5;9629,13
62,4;9629,13
62,4;9908,041
66,7;9908,041
66,7;10263,76
67,2;10263,76
67,2;10408,45
67,2;10408,45
65;10408,45
65;10254,06
57,2;10254,06
57,2;10233,39
67,1;10233,39
67,1;10131,58
62,2;10131,58
62,2;10162,45
60;10162,45
60;10162,45
60;10230,59
68,7;10230,59
68,7;10173,17
62,5;10173,17
62,5;9984,595
59;9984,595
59;9819,749
60,3;9819,749
60,3;9819,749
60,3;9697,263
61,2;9697,263
61,2;9862,619
64,7;9862,619
64,7;10072,38
64,7;10072,38
64,7;10034,61
64,7;10034,61
59,3;10034,61
59,3;9906,255
57;9906,255
57;9697,519
56,9;9697,519
56,9;9651,586
67,8;9651,586
67,8;10008,84
67,2;10008,84
67,2;10294,38
67,2;10294,38
64,7;10294,38
64,7;10177,25
55,4;10177,25
55,4;9797,548
56,6;9797,548
56,6;9473,981
57,2;9473,981
57,2;9620,964
63,8;9620,964
63,8;9944,786
63,8;9944,786
60,6;9944,786
60,6;10038,95
60,4;10038,95
60,4;9893,751
57,1;9893,751
57,1;9701,346
54,9;9701,346
54,9;9583,453
54,9;9583,453
61,2;9583,453
61,2;9855,729
67,8;9855,729
67,8;10216,3
67,2;10216,3
67,2;10043,03
61,1;10043,03
61,1;9821,79
61,1;9821,79
57,5;9821,79
57,5;9832,508
55,7;9832,508
55,7;9870,784
59,6;9870,784
59,6;10321,18
74,7;10321,18
74,7;10842,76
74,7;10842,76
69,4;10842,76
69,4;10330,36
57,5;10330,36
57,5;9017,977
47;9017,977
47;8078,153
50,5;8078,153
50,5;8209,826
50,5;8209,826
55,4;8209,826
55,4;8949,334
65,5;8949,334
65,5;9278,515
63,8;9278,515
63,8;8998,329
49,2;8998,329
49,2;8129,955
49,2;8129,955
45,7;8129,955
45,7;7296,795
43,7;7296,795
43,7;6718,306
44,9;6718,306
44,9;5809,613
42,3;5809,613
42,3;5014,987
42,3;5014,987
36,3;5014,987
36,3;4340,039
34,1;4340,039
34,1;4036,376
33,2;4036,376
33,2;4012,389
35,5;4012,389
35,5;3381,587
35,5;3381,587
31,9;2985,805
31,9;2985,805
30,3;2985,805
30,3;3850,351
34,3;3850,351
34,3;5245,158
41,4;5245,158
41,4;6885,703
41,4;6885,703
55,9;6885,703
55,9;8134,803
58,8;8134,803
58,8;8945,762
63,6;8945,762
63,6;9559,466
63,9;9559,466
63,9;10380,89
74,4;10380,89
74,4;11199,5
74,4;11199,5
73,8;11199,5
73,8;11601,15
66,1;11601,15
66,1;11155,1
56,6;11155,1
56,6;10320,15
56,1;10320,15
56,1;9985,87
54,9;9985,87
54,9;9985,87
54,9;10113,97
62,1;10113,97
62,1;10446,21
62,6;10446,21
62,6;10964,99
74;10964,99
74;11102,02
74;11102,02
64,3;11102,02
64,3;10349,25
49,5;10349,25
49,5;8911,312
45,5;8911,312
45,5;8576,262
48,8;8576,262
48,8;9201,706
48,8;9201,706
60,5;9201,706
60,5;9875,122
67,4;9875,122
67,4;10123,92
60,7;10123,92
60,7;9973,876
56,4;9973,876
56,4;9804,948
57,2;9804,948
57,2;9804,948
57,2;9649,289
56,6;9649,289
56,6;9672,256
60;9672,256
60;9761,567
62,2;9761,567
62,2;9846,287
62,8;9846,287
62,8;9818,983
62,8;9818,983
57,2;9818,983
57,2;9708,49
56,1;9708,49
56,1;9616,882
60;9616,882
60;9819,493
60;9819,493
64,2;9819,493
64,2;10055,79
65,5;10055,79
65,5;10125,2
59,9;10125,2
59,9;9943,766
57;9943,766
57;9738,347
56,9;9738,347
56,9;9640,613
61;9640,613
61;9640,613
61;9714,36
61,2;9714,36
61,2;9827,148
64,1;9827,148
64,1;9858,792
58,1;9858,792
58,1;9857,516
58,1;9857,516
58,9;9728,14
58,9;9728,14
57,6;9728,14
57,6;9643,676
57,8;9643,676
57,8;9592,895
60,7;9592,895
60,7;9592,895
63,7;9673,786
63,7;9673,786
63,7;9837,866
60,8;9837,866
60,8;9911,358
58;9911,358
58;9764,885
58,3;9764,885
58,3;9638,571
60,8;9638,571
60,8;9618,157
60,8;9618,157
60,8;9618,157
60,8;9531,396
59,7;9531,396
59,7;9504,348
57,6;9504,348
57,6;9612,288
57,6;9612,288
57,7;9612,288
57,7;9816,686
62,8;9816,686
62,8;9966,731
61,2;9966,731
61,2;9882,013
61,5;9882,013
61,5;9704,408
55,4;9704,408
55,4;9704,408
55,4;9646,737
56,1;9646,737
56,1;9780,706
57,3;9780,706
57,3;10060,38
61,1;10060,38
61,1;10105,8
61,1;10105,8
64,7;10105,8
64,7;9771,01
54,8;9771,01
54,8;9293,825
53,9;9293,825
53,9;9028,184
52,2;9028,184
52,2;8945,251
56,2;8945,251
56,2;9266,521
60,7;9266,521
60,7;9266,521
60,7;9672,256
62,2;9672,256
62,2;9871,039
59,7;9871,039
59,7;9974,387
59,7;9974,387
60,5;10097,38
60,5;10097,38
57,2;10097,38
57,2;9933,304
59,2;9933,304
59,2;9655,924
59,5;9655,924
59,5;9397,173
61,7;9397,173
61,7;9091,468
53,2;9091,468
53,2;8528,799
53,2;8528,799
52,3;8528,799
52,3;7411,881
44,4;7411,881
44,4;5568,725
38,2;5568,725
38,2;3584,965
38,2;3584,965
29,8;1737,47
29,8;1737,47
27,1;1737,47
27,1;852,5101
26,9;852,5101
26,9;417,9408
26,9;417,9408
26,9;519,2466
26,9;519,2466
26,8;519,2466
26,8;252,8399
27,1;252,8399
27,1;452,39
27,6;452,39
27,6;1160,511
28,3;1160,511
28,3;1729,56
29,4;1729,56
29,4;1899,764
29,4;1899,764
29,9;1899,764
29,9;1953,352
30,4;1953,352
30,4;1806,113
30;1806,113
30;1799,734
30,2;1799,734
30,2;2000,305
30,2;2000,305
30,1;2000,305
30,1;2209,296
30,2;2209,296
30,2;2223,075
31;2223,075
31;2081,196
32;2081,196
32;1720,373
32;1720,373
29,6;1720,373
29,6;1835,714
30,1;1835,714
30,1;2485,144
31,4;2485,144
31,4;2820,449
32,3;2820,449
32,3;3240,729
32,3;3240,729
33,2;3240,729
33,2;3169,789
33,1;3169,789
33,1;2559,912
29;2559,912
29;1930,896
28,2;1930,896
28,2;1830,611
28,4;1830,611
28,4;2731,902
28,4;2731,902
31,5;2731,902
31,5;3750,321
38,3;3750,321
38,3;5014,732
47,2;5014,732
47,2;6420,768
47,2;6420,768
52,7;6420,768
52,7;7838,03
59,6;7838,03
59,6;8682,673
59,9;8682,673
59,9;8746,722
54,4;8746,722
54,4;8540,282
54,4;8540,282
54,7;8572,689
54,7;8572,689
58,8;8572,689
58,8;9079,985
68,4;9079,985
68,4;9694,711
70,5;9694,711
70,5;9874,611
61,1;9874,611
61,1;9485,975
56,6;9485,975
56,6;9485,975
56,6;9112,393
57,8;9112,393
57,8;9035,329
61,4;9035,329
61,4;9085,089
60,2;9085,089
60,2;9319,089
60,2;9319,089
62,1;9319,089
62,1;9451,781
61,9;9451,781
61,9;9546,196
63,4;9546,196
63,4;9870,529
66,7;9870,529
66,7;10049,15
66,7;10049,15
69,6;9762,844
69,6;9762,844
57,6;9762,844
57,6;9529,61
56,7;9529,61
56,7;9311,178
58,2;9311,178
58,2;9460,968
68,9;9460,968
68,9;9737,836
68,9;9737,836
65,2;9737,836
65,2;9824,597
60,7;9824,597
60,7;9730,181
55,5;9730,181
55,5;9381,862
53,9;9381,862
53,9;9381,862
53,9;9239,218
66,2;9239,218
66,2;9485,719
69,5;9485,719
69,5;9857,516
64,6;9857,516
64,6;9857,005
64,6;9857,005
55,4;9467,602
55,4;9467,602
51,3;9467,602
51,3;9142,759
53,3;9142,759
53,3;9194,561
60;9194,561
60;9641,379
63,9;9641,379
63,9;9924,117
63,9;9924,117
62,2;9924,117
62,2;9892,729
54;9892,729
54;9636,53
55;9636,53
55;9540,584
56,1;9540,584
56,1;9777,134
56,1;9777,134
64,9;9777,134
64,9;10128
65,4;10128
65,4;10245,13
58,8;10245,13
58,8;10138,47
57,2;10138,47
57,2;9995,313
55,9;9995,313
55,9;9998,373
55,9;9998,373
59,7;9998,373
59,7;10365,58
62,9;10365,58
62,9;10875,93
74,4;10875,93
74,4;10907,58
74,4;10907,58
67,8;10390,84
67,8;10390,84
54,3;10390,84
54,3;9132,552
49;9132,552
49;8245,551
52,6;8245,551
52,6;8103,161
55,3;8103,161
55,3;8215,185
55,3;8215,185
56,7;8215,185
56,7;8598,463
58,7;8598,463
58,7;8735,749
50;8735,749
50;8087,595
44,8;8087,595
44,8;7394,274
46;7394,274
46;7394,274
46;6785,673
43,8;6785,673
43,8;5953,279
39,3;5953,279
39,3;5115,272
32,9;5115,272
32,9;4316,308
32,9;4316,308
32,6;4316,308
32,6;4167,793
36,9;4167,793
36,9;4279,306
36,6;4279,306
36,6;3641,87
32,7;3641,87
32,7;2720,674
32,7;2720,674
29;2720,674
29;2963,604
29,7;2963,604
29,7;4162,69
39,2;4162,69
39,2;6050,248
51,5;6050,248
51,5;7577,748
59,6;7577,748
59,6;7577,748
59,6;9366,552
62,9;9366,552
62,9;10098,91
66,2;10098,91
66,2;10806,78
74,5;10806,78
74,5;11212,26
73,4;11212,26
73,4;11212,26
73,4;11136,73
67,4;11136,73
67,4;10955,04
67,7;10955,04
67,7;10738,14
62,2;10738,14
62,2;10738,14
65,7;10366,6
65,7;10366,6
65,7;9858,792
61,9;9858,792
61,9;9294,08
56,1;9294,08
56,1;9259,632
57;9259,632
57;9914,165
57,3;9914,165
57,3;9914,165
57,3;10802,7
77;10802,7
77;11061,7
70,8;11061,7
70,8;10202,77
68;10202,77
68;8420,858
55,8;8420,858
55,8;7565,754
42,7;7565,754
42,7;7565,754
42,7;8012,063
51;8012,063
51;8846,242
58;8846,242
58;8846,242
60,9;9435,194
60,9;9435,194
60,6;9658,476
60,6;9658,476
60,6;9634,999
61,5;9634,999
61,5;9532,417
60,5;9532,417
60,5;9481,892
57,2;9481,892
57,2;9444,125
56,6;9444,125
56,6;9444,125
56,6;9478,575
57,7;9478,575
57,7;9445,146
61;9445,146
61;9507,155
59,5;9507,155
59,5;9507,155
59,1;9641,124
59,1;9641,124
59,1;9773,051
59,4;9773,051
59,4;9800,355
57,8;9800,355
57,8;9742,174
59,5;9742,174
59,5;9742,174
60,3;9569,163
60,3;9569,163
60,3;9531,907
58,6;9531,907
58,6;9693,436
57,8;9693,436
57,8;9915,186
64,4;9915,186
64,4;9949,124
59,4;9949,124
59,4;9949,124
59,4;9711,298
59,1;9711,298
59,1;9494,65
56,4;9494,65
56,4;9468,368
57,6;9468,368
57,6;9683,993
56,2;9683,993
56,2;9683,993
56,2;9935,345
59,4;9935,345
59,4;10101,21
61,6;10101,21
61,6;9972,601
62,4;9972,601
62,4;9687,821
58,1;9687,821
58,1;9550,791
58,1;9550,791
54,9;9550,791
54,9;9634,999
56,4;9634,999
56,4;9884,819
58;9884,819
58;10157,86
61,7;10157,86
61,7;10054,26
62,7;10054,26
62,7;10054,26
62,7;9605,397
53,6;9605,397
53,6;9395,131
52,9;9395,131
52,9;9633,468
58,1;9633,468
58,1;9996,333
60,5;9996,333
60,5;9996,333
60,5;10282,9
63,9;10282,9
63,9;10291,83
63,5;10291,83
63,5;10168,07
59,3;10168,07
59,3;10168,07
59,3;10052,47
58,8;10052,47
58,8;9736,306
55,5;9736,306
55,5;9443,359
54,2;9443,359
54,2;9262,438
58,3;9262,438
58,3;9262,438
59,4;9355,323
59,4;9355,323
61,1;9617,392
61,1;9617,392
61,1;9815,155
62,8;9815,155
62,8;9659,751
60,5;9659,751
60,5;9472,45
58,8;9472,45
58,8;9472,45
58,8;9314,75
58,1;9314,75
58,1;9396,152
61,3;9396,152
61,3;9320,108
58,4;9320,108
58,4;9016,701
56,3;9016,701
56,3;9016,701
56,3;8706,148
56;8706,148
56;8626,788
55;8626,788
55;8766,626
55,7;8766,626
55,7;9104,228
61,5;9104,228
61,5;9425,242
60,5;9425,242
60,5;9425,242
60,5;9382,627
60,5;9382,627
60,5;9173,126
56,7;9173,126
56,7;8732,432
56,1;8732,432
56,1;8350,939
56,1;8350,939
54,3;8350,939
54,3;7810,471
51,1;7810,471
51,1;6353,91
46,2;6353,91
46,2;4453,083
33,4;4453,083
33,4;4453,083
28,9;2467,282
28,9;2467,282
28,9;1224,051
27,4;1224,051
27,4;554,9717
27;554,9717
27;273,7645
26,8;273,7645
26,8;273,7645
26,8;123,4643
26,7;123,4643
26,9;64,51798
26,9;64,51798
26,9;30,83454
27;30,83454
27;0
27,1;0
27,1;272,2336
26,9;272,2336
26,9;272,2336
26,9;884,4075
26,8;884,4075
26,8;1465,195
27,2;1465,195
27,2;1787,741
29,3;1787,741
29,3;1787,741
29,9;1950,8
29,9;1950,8
29,9;2101,865
30,8;2101,865
30,8;2221,545
30,2;2221,545
30,2;2094,21
29,9;2094,21
29,9;2045,726
30;2045,726
30;2045,726
30;1830,1
29,9;1830,1
29,9;1832,652
30;1832,652
30;2060,016
30,2;2060,016
30,2;2140,908
30,6;2140,908
30,6;1978,359
30,9;1978,359
30,9;1978,359
30,9;2033,478
29,8;2033,478
29,8;2353,217
31;2353,217
31;3160,858
32,7;3160,858
32,7;3160,858
38,3;4212,449
38,3;4212,449
38,3;4101,958
36,1;4101,958
36,1;2790,338
30,2;2790,338
30,2;2059,251
28,7;2059,251
28,7;2059,251
28,7;1957,179
28,7;1957,179
31,2;3025,613
31,2;3025,613
31,2;4426,035
34,2;4426,035
34,2;5881,829
44,2;5881,829
44,2;7336,093
50,8;7336,093
50,8;7336,093
50,8;8854,152
66,6;8854,152
66,6;9751,872
76,9;9751,872
76,9;9547,218
71,5;9547,218
71,5;8445,611
55,5;8445,611
55,5;8445,611
55,5;7624,19
48;7624,19
48;7857,934
50,6;7857,934
50,6;8356,043
60,2;8356,043
60,2;8356,043
59,9;8979,189
59,9;9674,553
59,9;9674,553
63,3;9674,553
63,3;9771,265
67,5;9771,265
67,5;9728,14
57,9;9728,14
57,9;9938,662
66,2;9938,662
66,2;10155,82
67,6;10155,82
67,6;10155,82
67,6;10049,41
63,9;10049,41
63,9;9745,236
55,4;9745,236
55,4;9581,156
55,9;9581,156
55,9;9581,156
55,9;9784,789
57,1;9784,789
57,1;9982,553
65,7;9982,553
65,7;10127,49
65,3;10127,49
65,3;9806,479
56,2;9806,479
56,2;9806,479
50,1;9231,051
50,1;9231,051
50,1;9118,262
54,7;9118,262
54,7;9324,446
60;9324,446
60;9670,214
63,9;9670,214
63,9;9815,155
61,2;9815,155
61,2;9815,155
58,6;9781,728
58,6;9781,728
58,6;9650,31
57,5;9650,31
57,5;9533,693
55,8;9533,693
55,8;9700,07
55,8;9700,07
55,8;9700,07
55,8;10005,77
67;10005,77
67;10053,49
61,3;10053,49
61,3;9905,743
55,1;9905,743
55,1;9709,512
60,9;9709,512
60,9;9560,742
60,9;9560,742
54,2;9560,742
54,2;9673,786
59,9;9673,786
59,9;9765,14
65;9765,14
65;9742,685
59,4;9742,685
59,4;9567,121
59,4;9567,121
53,9;9567,121
53,9;9298,674
55,3;9298,674
55,3;9292,549
55,3;9292,549
55,3;9524,251
63,9;9524,251
63,9;9524,251
64,5;9727,629
64,5;9727,629
64,5;9711,042
56,9;9711,042
56,9;9541,093
58,3;9541,093
58,3;9340,522
52,5;9340,522
52,5;9534,459
52,5;9534,459
65,4;9534,459
69,5;9933,559
69,5;9933,559
69,5;10364,04
64,1;10364,04
64,1;10571,25
71,7;10571,25
71,7;10556,71
61,1;10556,71
61,1;10556,71
61,1;10746,81
66,1;10746,81
66,1;10560,02
71,5;10560,02
71,5;9293,06
65,9;9293,06
65,9;7498,898
48,8;7498,898
48,8;6818,591
48,8;6818,591
40,5;6818,591
40,5;7000,278
41,6;7000,278
41,6;7752,8
60,1;7752,8
60,1;8506,854
64,5;8506,854
64,5;8506,854
64,5;8679,1
63,7;8679,1
63,7;8354,257
53,7;8354,257
53,7;8349,663
49,1;8349,663
49,1;8518,848
55,5;8518,848
55,5;8518,848
58;8844,711
58;8844,711
58;9011,342
61,9;9011,342
